slug,school,name,title,cv_url,graduation_year,personal_url,hidden,google_scholar_url,alternative_name,graduation_school,faculty_directory_url,paper_list_url,bio
stanford_garth_saloner,Stanford,Garth Saloner,"John H. Scully Professor of Leadership, Management and International Business",,,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/garth-saloner,https://www.gsb.stanford.edu/faculty-research/faculty/garth-saloner,
stanford_yuliy_sannikov,Stanford,Yuliy Sannikov,Professor of Economics,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/yulily-sannikov/cv_sannikov.pdf,2004,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/yulily-sannikov,,
stanford_ilya_segal,Stanford,Ilya Segal,Professor of Economics (by courtesy),,,,TRUE,,,,https://www.gsb.stanford.edu/faculty-research/faculty/ilya-segal,https://www.gsb.stanford.edu/faculty-research/faculty/ilya-segal,
stanford_kathryn_shaw,Stanford,Kathryn Shaw,The Ernest C. Arbuckle Professor of Economics,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/kathryn-shaw/shaw_vitae_1.1.16.pdf,1981,,,https://scholar.google.com/citations?user=tQIa3d0AAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/kathryn-shaw,https://www.gsb.stanford.edu/faculty-research/faculty/kathryn-shaw,
stanford_andrzej_skrzypacz,Stanford,Andrzej Skrzypacz,The Theodore J. Kreps Professor of Economics,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/andrzej-skrzypacz/december_2016.pdf,2000,http://www.stanford.edu/people/skrz,,https://scholar.google.com/citations?user=bI9Q6BIAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/andrzej-skrzypacz,https://www.gsb.stanford.edu/faculty-research/faculty/andrzej-skrzypacz,
stanford_paulo_somaini,Stanford,Paulo Somaini,Assistant Professor of Economics,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/paulo-somaini/cv_somaini.pdf,2012,https://people.stanford.edu/soma/,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/paulo-somaini,,
stanford_takuo_sugaya,Stanford,Takuo Sugaya,Associate Professor of Economics,,,,,https://scholar.google.com/citations?user=KJ6EaDIAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/takuo-sugaya,,
stanford_christopher_tonetti,Stanford,Christopher Tonetti,Assistant Professor of Economics,http://christophertonetti.com/files/Tonetti_CV.pdf,2013,http://christophertonetti.com,,https://scholar.google.com/citations?user=gFk-uBYAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/christopher-tonetti,https://www.gsb.stanford.edu/faculty-research/faculty/christopher-tonetti,
stanford_frank_a_wolak,Stanford,Frank A. Wolak,"Holbrook Working Professor in Commodity Price Studies in Economics, School of Humanities and Sciences",,,,,https://scholar.google.com/citations?user=IpcWrZ8AAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/frank-wolak,,
stanford_ali_yurukoglu,Stanford,Ali Yurukoglu,Associate Professor of Economics,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/ali_yurukoglu_cv_0.pdf,2009,http://www.stanford.edu/~ayurukog,,https://scholar.google.com/citations?user=irLI1XAAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/ali-yurukoglu,,
stanford_anat_r_admati,Stanford,Anat R. Admati,The George G.C. Parker Professor of Finance and Economics,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/anat-r-admati/vita-december_2015.pdf,1983,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/anat-r-admati,https://www.gsb.stanford.edu/faculty-research/faculty/anat-r-admati,
stanford_jonathan_b_berk,Stanford,Jonathan B. Berk,The A.P. Giannini Professor of Finance,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/jonathan-b-berk/berk_cv_02102017.pdf,1990,,,https://scholar.google.com/citations?user=0pz-elAAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/jonathan-b-berk,https://www.gsb.stanford.edu/faculty-research/faculty/jonathan-b-berk,
stanford_shai_bernstein,Stanford,Shai Bernstein,Associate Professor of Finance,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/shai-benjamin-bernstein/cv.pdf,2012,http://www.stanford.edu/~shaib/,,https://scholar.google.com/citations?user=by0TPPEAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/shai-benjamin-bernstein,https://www.gsb.stanford.edu/faculty-research/faculty/shai-benjamin-bernstein,
stanford_svetlana_bryzgalova,Stanford,Svetlana Bryzgalova,Assistant Professor of Finance,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/svetlana-bryzgalova/cv-bryzgalova-svetlana.pdf,2015,https://people.stanford.edu/bryzgals/,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/svetlana-bryzgalova,,
stanford_peter_m_demarzo,Stanford,Peter M. DeMarzo,The Mizuho Financial Group Professor of Finance,,,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/peter-m-demarzo,https://www.gsb.stanford.edu/faculty-research/faculty/peter-m-demarzo,
stanford_darrell_duffie,Stanford,Darrell Duffie,The Dean Witter Distinguished Professor of Finance,http://www.darrellduffie.com/uploads/DuffieResume.pdf,1984,http://www.stanford.edu/~duffie/index.html,,https://scholar.google.com/citations?user=ElAtiUsAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/darrell-duffie,https://www.gsb.stanford.edu/faculty-research/faculty/darrell-duffie,
stanford_steven_grenadier,Stanford,Steven Grenadier,The William F. Sharpe Professor of Financial Economics,,,,,https://scholar.google.com/citations?user=iutt2Z8AAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/steven-grenadier,https://www.gsb.stanford.edu/faculty-research/faculty/steven-grenadier,
stanford_benjamin_hébert,Stanford,Benjamin Hébert,Assistant Professor of Finance,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/benjamin-hebert/bhebert-cv-201511.pdf,2015,https://people.stanford.edu/bhebert/,,https://scholar.google.com/citations?user=FnkFVAMAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/benjamin-hebert,https://www.gsb.stanford.edu/faculty-research/faculty/benjamin-hebert,
stanford_takeo_hoshi,Stanford,Takeo Hoshi,Professor of Finance (by courtesy),,,,TRUE,https://scholar.google.com/citations?user=RuAbhuUAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/takeo-hoshi,,
stanford_peter_ae_koudijs,Stanford,Peter A.E. Koudijs,Associate Professor of Finance,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/peter-koudjis/cv_jan_2017.pdf,2011,https://people.stanford.edu/koudijs/,,https://scholar.google.com/citations?user=djGENZIAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/peter-koudjis,https://www.gsb.stanford.edu/faculty-research/faculty/peter-koudjis,
stanford_arvind_krishnamurthy,Stanford,Arvind Krishnamurthy,The John S. Osterweis Professor of Finance,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/akcv.PDF,1998,https://people.stanford.edu/akris/,,https://scholar.google.com/citations?user=Hmw2siAAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/arvind-krishnamurthy,https://www.gsb.stanford.edu/faculty-research/faculty/arvind-krishnamurthy,
stanford_hanno_lustig,Stanford,Hanno Lustig,Professor of Finance,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/hanno-lustig/cv_final_112116_lustig.pdf,2002,https://sites.google.com/site/lustighanno/home,,https://scholar.google.com/citations?user=ZA5dz8MAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/hanno-lustig,https://www.gsb.stanford.edu/faculty-research/faculty/hanno-lustig,
stanford_jack_mcdonald,Stanford,Jack McDonald,The Stanford Investors Professor of Finance,,,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/jack-mcdonald,,
stanford_timothy_james_mcquade,Stanford,Timothy James McQuade,Assistant Professor of Finance,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/McQuade_CV.pdf,2013,http://www.stanford.edu/~tmcquade/index.html,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/timothy-james-mcquade,https://www.gsb.stanford.edu/faculty-research/faculty/timothy-james-mcquade,
stanford_paul_pfleiderer,Stanford,Paul Pfleiderer,The C.O.G. Miller Distinguished Professor of Finance,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/vita.pdf,1982,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/paul-pfleiderer,https://www.gsb.stanford.edu/faculty-research/faculty/paul-pfleiderer,
stanford_monika_piazzesi,Stanford,Monika Piazzesi,Professor of Finance (by courtesy),https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/monika-piazzesi/cv-monika.pdf,2000,https://web.stanford.edu/~piazzesi/,TRUE,https://scholar.google.com/citations?user=s1Z5ZLwAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/monika-piazzesi,,
stanford_joshua_d_rauh,Stanford,Joshua D. Rauh,The Ormond Family Professor of Finance,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/joshua-d-rauh/Rauh_Joshua_CV_2015_1_22.pdf,2004,http://www.stanford.edu/~rauh/,,https://scholar.google.com/citations?user=4N9pRgQAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/joshua-d-rauh,https://www.gsb.stanford.edu/faculty-research/faculty/joshua-d-rauh,
stanford_martin__k_schneider,Stanford,Martin  K. Schneider,Professor of Finance (by courtesy),https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/martin-k-schneider/cvmartin15.pdf,1999,http://web.stanford.edu/~schneidr/,TRUE,https://scholar.google.com/citations?user=7CqD-f4AAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/martin-k-schneider,,
stanford_amit_seru,Stanford,Amit Seru,Professor of Finance,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/amit-seru/cv_august_updated.pdf,2007,https://people.stanford.edu/aseru/,,https://scholar.google.com/citations?user=fLDBx0YAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/amit-seru,https://www.gsb.stanford.edu/faculty-research/faculty/amit-seru,
stanford_kenneth_j_singleton,Stanford,Kenneth J. Singleton,The Adams Distinguished Professor of Management,https://people.stanford.edu/kenneths/sites/default/files/cv.pdf,1977,https://people.stanford.edu/kenneths/,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/kenneth-j-singleton,https://www.gsb.stanford.edu/faculty-research/faculty/kenneth-j-singleton,
stanford_ilya_a_strebulaev,Stanford,Ilya A. Strebulaev,The David S. Lobel Professor of Private Equity,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/ilya-strebulaev/cv_ilya.pdf,2004,http://faculty-gsb.stanford.edu/strebulaev/,,https://scholar.google.com/citations?user=j5HgL4MAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/ilya-strebulaev,https://www.gsb.stanford.edu/faculty-research/faculty/ilya-strebulaev,
stanford_victoria_vanasco,Stanford,Victoria Vanasco,Assistant Professor of Finance,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/victoria-vanasco/vvanasco_cv.pdf,2013,https://people.stanford.edu/vvanasco/,,https://scholar.google.com/citations?user=MOvJxOMAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/victoria-vanasco,,
stanford_jeffrey___zwiebel,Stanford,Jeffrey   Zwiebel,The James C. Van Horne Professor of Finance,,,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/jeffrey-zwiebel,https://www.gsb.stanford.edu/faculty-research/faculty/jeffrey-zwiebel,
stanford_jennifer_aaker,Stanford,Jennifer Aaker,General Atlantic Professor of Marketing,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/jennifer-lynn-aaker/aaker_vita_2016.pdf,1995,https://people.stanford.edu/jaaker/,,https://scholar.google.com/citations?user=WfWmJV0AAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/jennifer-lynn-aaker,https://www.gsb.stanford.edu/faculty-research/faculty/jennifer-lynn-aaker,
stanford_stephen_j_anderson,Stanford,Stephen J. Anderson,Assistant Professor of Marketing,,,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/stephen-anderson-macdonald,,
stanford_pedro_m_gardete,Stanford,Pedro M. Gardete,Associate Professor of Marketing,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/pedro-m-gardete/cv-nov-2016.pdf,2011,https://people.stanford.edu/gardete/,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/pedro-m-gardete,https://www.gsb.stanford.edu/faculty-research/faculty/pedro-m-gardete,
stanford_wesley_r_hartmann,Stanford,Wesley R. Hartmann,Professor of Marketing,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/wesley-hartmann/cv2_hartmann_2015.pdf,2003,http://web.stanford.edu/~wesleyr/index.html,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/wesley-hartmann,https://www.gsb.stanford.edu/faculty-research/faculty/wesley-hartmann,
stanford_szuchi_huang,Stanford,Szu-chi Huang,Assistant Professor of Marketing,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/szu-chi-huang/huang_cv_for_packet_012717.pdf,2013,https://people.stanford.edu/huangsc/,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/szu-chi-huang,https://www.gsb.stanford.edu/faculty-research/faculty/szu-chi-huang,
stanford_james_m_lattin,Stanford,James M. Lattin,The Robert A. Magowan Professor of Marketing,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/Vita_2012_0.pdf,1984,,,,,,https://www.gsb.stanford.edu/faculty-research/faculty/james-m-lattin,https://www.gsb.stanford.edu/faculty-research/faculty/james-m-lattin,
stanford_jonathan_levav,Stanford,Jonathan Levav,Associate Professor of Marketing,https://www.gsb.stanford.edu/sites/gsb/files/cv/Jonathan%20Levav%20Vitae%20December%202013_0.pdf,,,,https://scholar.google.com/citations?user=2nuN1FoAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/jonathan-levav,https://www.gsb.stanford.edu/faculty-research/faculty/jonathan-levav,
stanford_harikesh_s_nair,Stanford,Harikesh S. Nair,Professor of Marketing,https://people.stanford.edu/hnair/sites/default/files/harikesh-s-nair_biography.pdf,2005,https://people.stanford.edu/hnair/,,https://scholar.google.com/citations?user=zs8QoTsAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/harikesh-s-nair,https://www.gsb.stanford.edu/faculty-research/faculty/harikesh-s-nair,
stanford_sridhar_narayanan,Stanford,Sridhar Narayanan,Associate Professor of Marketing,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/sridhar-narayanan/cv_narayanan_dec_2016.pdf,2005,,,https://scholar.google.com/citations?user=3GwK8GMAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/sridhar-narayanan,https://www.gsb.stanford.edu/faculty-research/faculty/sridhar-narayanan,
stanford_navdeep_s_sahni,Stanford,Navdeep S. Sahni,Associate Professor of Marketing,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/navdeep-s-sahni/navdeep_sahni_cv.pdf,2012,https://people.stanford.edu/nsahni1/,,https://scholar.google.com/citations?user=kEqB5R4AAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/navdeep-s-sahni,https://www.gsb.stanford.edu/faculty-research/faculty/navdeep-s-sahni,
stanford_stephan_seiler,Stanford,Stephan Seiler,Associate Professor of Marketing,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/stephan-seiler/cv_stephan_seiler.pdf,2011,https://people.stanford.edu/sseiler/,,https://scholar.google.com/citations?user=B1gEb58AAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/stephan-seiler,https://www.gsb.stanford.edu/faculty-research/faculty/stephan-seiler,
stanford_baba_shiv,Stanford,Baba Shiv,"The Sanwa Bank, Limited, Professor of Marketing",https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/baba-shiv/vitashiv-2015-november.pdf,1996,,,https://scholar.google.com/citations?user=Wr1mOp0AAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/baba-shiv,https://www.gsb.stanford.edu/faculty-research/faculty/baba-shiv,
stanford_itamar_simonson,Stanford,Itamar Simonson,The Sebastian S. Kresge Professor of Marketing,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/itamar-simonson/simonson_resume.pdf,1987,,,https://scholar.google.com/citations?user=na4_b4kAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/itamar-simonson,https://www.gsb.stanford.edu/faculty-research/faculty/itamar-simonson,
stanford_zakary_tormala,Stanford,Zakary Tormala,Professor of Marketing,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/zakary-tormala/webcv.pdf,2003,,,https://scholar.google.com/citations?user=QeQd410AAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/zakary-tormala,https://www.gsb.stanford.edu/faculty-research/faculty/zakary-tormala,
stanford_s_christian_wheeler,Stanford,S. Christian Wheeler,The StrataCom Professor of Management and Professor of Marketing,https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/s-christian-wheeler/wheeler_vitae.pdf,2001,,,https://scholar.google.com/citations?user=6pRf0pQAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/s-christian-wheeler,https://www.gsb.stanford.edu/faculty-research/faculty/s-christian-wheeler,
stanford_mohsen_bayati,Stanford,Mohsen Bayati,"Associate Professor of Operations, Information & Technology",https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/cv_2.pdf,2007,http://www.stanford.edu/~bayati,,https://scholar.google.com/citations?user=PS-TM94AAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/mohsen-bayati,https://www.gsb.stanford.edu/faculty-research/faculty/mohsen-bayati,
stanford_kostas_bimpikis,Stanford,Kostas Bimpikis,"Associate Professor of Operations, Information & Technology",http://stanford.edu/~kostasb/CV.pdf,2010,http://stanford.edu/~kostasb/,,https://scholar.google.com/citations?user=6-CqWG4AAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/kostas-bimpikis,https://www.gsb.stanford.edu/faculty-research/faculty/kostas-bimpikis,
stanford_yonatan_gur,Stanford,Yonatan Gur,"Assistant Professor of Operations, Information & Technology",https://www.gsb.stanford.edu/sites/gsb/files/faculty-cv/yonatan-gur/yonatan_gur_cv.pdf,2014,,,https://scholar.google.com/citations?user=Mt2ZZ5UAAAAJ&hl=en&oi=ao,,,https://www.gsb.stanford.edu/faculty-research/faculty/yonatan-gur,https://www.gsb.stanford.edu/faculty-research/faculty/yonatan-gur,
